,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,ZipCodes
10115,17095035,Large NYC FLAWLESS Room  Close to public transport,55948559,Barry,Bronx,Pelham Gardens,40.86651,-73.84209,Private room,37,1,61,2022-09-02,0.94,5,60,35,,
10182,17242854,"Proud NYer room, Yankee Stadium apartment in Bronx",8159536,Genae,Bronx,Concourse,40.83288,-73.92006,Private room,35,3,26,2021-10-01,0.4,4,249,3,,
10271,17367187,SuperHost 1bd/1ba Pre-War NYC Yankee Stadium Apt,11196496,Amílcar,Bronx,Concourse,40.82935,-73.92757,Entire home/apt,239,1,174,2022-08-28,2.59,1,341,19,,
10274,17685710,NYC EMT offering 2nd BR. Subway/Bus 1 block away!,90334134,Christie,Bronx,Wakefield,40.8991,-73.85707,Private room,50,30,9,2019-01-06,0.15,1,340,0,,
10307,17842111,1st flr full studio apartment- entire place/SAFE,122044895,Yerddy,Bronx,Kingsbridge,40.87725,-73.89922,Entire home/apt,141,4,193,2022-08-28,2.96,2,300,29,,
10316,17730939,Large bright bedroom located in a private house,369015,Thai,Bronx,Pelham Gardens,40.86463,-73.84064,Private room,40,30,12,2022-07-30,0.25,2,0,2,,
10325,17853353,Private Room Near Bronx Zoo and NYBG!,48106825,Julia,Bronx,Pelham Gardens,40.86613,-73.84805,Private room,43,30,52,2020-03-27,0.81,1,296,0,,
10342,17876530,Spacious Garden Apartment Private Entrance,11305944,Yahaira,Bronx,Allerton,40.86762,-73.85688,Entire home/apt,180,2,131,2022-08-23,1.99,4,329,23,,
10364,17899730,Cozy Bronx Apt,94382194,Sean,Bronx,Tremont,40.84685,-73.89016,Entire home/apt,181,1,51,2021-07-10,0.77,1,179,0,,
10424,18078720,Cozy one bedroom Street view,124486054,Carlton,Bronx,Edenwald,40.88558,-73.8359,Private room,70,30,0,,,1,0,0,,
10434,17975664,"Large, spacious, and comfortable house",123458466,Shiva,Bronx,Edenwald,40.88677,-73.83411,Private room,100,3,54,2022-06-25,0.82,1,364,4,,
10445,17981267,"⛱No Full Kitch | Walk+Transit Score 97, 8min→Yanke",123518076,Seana,Bronx,Concourse,40.81992,-73.92809,Entire home/apt,124,30,100,2022-07-30,1.57,2,144,3,,
10494,18035418,Modern Building Near Buses & St. Barnabas Hospital,51563463,Julie,Bronx,Tremont,40.84902,-73.89993,Private room,77,9,11,2022-08-28,0.31,1,48,4,,
10551,18508209,Urban jungle vibes in the Bronx,1635983,Sheila,Bronx,Schuylerville,40.83228,-73.834,Private room,55,3,58,2022-08-20,1.01,3,118,16,,
10553,18377036,"Bright, Beautiful Double Room",13649613,"Rossy,  Carmen And Juan",Bronx,University Heights,40.85699,-73.91456,Private room,59,2,94,2022-08-21,1.47,4,6,17,,
10555,18508470,Adorable Cozy room with lots of light- 1 PERSON,33434914,Juan,Bronx,Parkchester,40.83063,-73.87712,Private room,45,3,132,2022-08-28,2.04,4,3,24,,
10559,18207319,Brownstone w/ Luxurious private room & bay windows,125687221,Tee,Bronx,Longwood,40.81351,-73.89891,Private room,75,4,7,2019-09-02,0.11,2,0,0,,
10579,18402330,Airy and Bright Double Room,33434914,Juan,Bronx,Parkchester,40.82931,-73.87684,Private room,60,2,157,2022-08-24,2.41,4,2,33,,
10580,18402568,A Modern and bright room-1 PERSON,33434914,Juan,Bronx,Parkchester,40.82944,-73.87555,Private room,45,3,138,2022-08-21,2.15,4,7,30,,
10617,18564694,Affordable and Cozy Room-1 PERSON,33434914,Juan,Bronx,Parkchester,40.83109,-73.87529,Private room,45,3,132,2022-08-27,2.04,4,4,33,,
10690,18615054,Cozy bohemian inspired room in the Bronx,1635983,Sheila,Bronx,Schuylerville,40.83244,-73.83363,Private room,50,3,76,2022-08-02,1.18,3,95,18,,
10717,18872858,Elegant  Studio in a great cottage,57165692,Charles,Bronx,Baychester,40.873,-73.84305,Entire home/apt,85,4,124,2022-08-23,1.93,2,157,20,,
10737,18635370,Fantastic Sunny peaceful room in Riverdale,91385196,Vicdania,Bronx,North Riverdale,40.91139,-73.9038,Private room,37,365,1,2017-05-20,0.02,1,0,0,,
10757,18897901,V.A Hospital private room,17766289,Kaila,Bronx,Kingsbridge,40.86852,-73.90666,Private room,55,30,3,2018-01-06,0.05,1,363,0,,
10772,18702075,Clean and large bedroom in a private house,130021104,Christoni,Bronx,Williamsbridge,40.87233,-73.86335,Private room,40,30,5,2017-06-03,0.08,1,0,0,,
10776,18914730,IDEALLY LOCATED COZY COTTAGE,1776707,Luis,Bronx,Throgs Neck,40.83026,-73.8238,Entire home/apt,99,1,490,2022-08-31,7.62,1,357,64,,
10798,18721209,Bronx Wakefield Large Furnished Room,130185165,Ms. H,Bronx,Wakefield,40.8874,-73.86499,Private room,92,1,64,2022-09-06,1.01,1,362,18,,
10799,19021000,Queen Size Bed,126582789,Nancy,Bronx,Longwood,40.81796,-73.91121,Entire home/apt,80,30,1,2019-05-14,0.02,1,0,0,,
10810,19038705,Private Waterfront Peloton Condo-18 min from NYC,17122534,Eliu,Bronx,Clason Point,40.80614,-73.85369,Entire home/apt,200,30,1,2018-08-27,0.02,1,0,0,,
10832,18961752,Cozy 2 bedroom,25889607,Crystal,Bronx,Mott Haven,40.812318079796704,-73.90751051755876,Entire home/apt,139,1,0,,,1,329,0,,
10845,19054683,Fully-furnished modern apartment,97907084,Kim,Bronx,Wakefield,40.90124,-73.85195,Entire home/apt,28,30,0,,,1,0,0,,
10865,18984088,Large Clean Safe Private Bedroom by Lehman College,2511668,David,Bronx,Kingsbridge,40.87063,-73.8983,Private room,26,30,40,2022-08-28,0.63,2,28,5,,
10867,18757208,"Bronx Heaven! Beautiful, spacious 1BR close to NYC",130511786,Karina,Bronx,Hunts Point,40.81733,-73.88831,Private room,65,30,0,,,1,0,0,,
10904,18795447,Large Private Room in Heart of Diversity.,89071431,Ikello,Bronx,Mount Eden,40.84345,-73.91231,Private room,70,4,146,2022-08-22,2.33,1,325,10,,
10916,19099720,Cozy Room by  Lincoln Hospital and Yankee Stadium.,23898129,Toufik,Bronx,Concourse,40.82429,-73.9271,Private room,90,30,106,2021-10-21,1.66,2,343,1,,
10920,19111261,Home Oasis Home,133534397,David,Bronx,Longwood,40.82271,-73.90299,Entire home/apt,99,2,30,2018-02-26,0.47,1,0,0,,
10979,18852048,"Clean, spacious and comfortable room at Bronx",108922928,Zeeshan,Bronx,Allerton,40.85944,-73.86321,Private room,53,30,1,2017-06-01,0.02,1,0,0,,
11008,19326306,Prolonged Traveler's Dream(a month first & more),32164030,Ikkyukim,Bronx,Hunts Point,40.81256,-73.88901,Private room,40,30,18,2022-07-10,0.35,6,337,6,,
11190,19655186,Spacious Prewar South Bronx Apartment,138359603,Anamaria,Bronx,Concourse,40.82213,-73.92754,Entire home/apt,125,30,2,2017-08-09,0.03,1,0,0,,
11191,19658286,Private Room Student Housing in The Bronx NY,80080216,Pauline,Bronx,Williamsbridge,40.8773,-73.85019,Private room,75,30,4,2019-04-02,0.06,1,364,0,,
11201,19659874,Big Private Studio one Subway stop from Manhattan,41578662,Lucia,Bronx,Mott Haven,40.81226,-73.92573,Entire home/apt,100,30,16,2019-09-05,0.26,2,42,0,,
11214,19588726,Habitación ubicada céntricamente en la ciudad.,137690897,Yaneli,Bronx,Fordham,40.86723,-73.89035,Private room,80,30,13,2019-05-19,0.21,1,0,0,,
11215,19661733,Single room at Stella's place,15617507,Stella,Bronx,Morris Park,40.85229,-73.86092,Private room,47,5,66,2022-08-28,1.06,6,287,3,,
11316,19925397,"Modern, big and comfy space in the heart of NYC",46708895,Victor,Bronx,Mount Hope,40.84706,-73.90526,Entire home/apt,225,2,129,2022-08-14,2.18,2,319,37,,
11337,19743272,Cozy Inn,138628430,Tyeesha,Bronx,Morris Heights,40.85196,-73.92168,Private room,180,30,1,2017-08-29,0.02,1,0,0,,
11361,19843731,Modern Comfort Room w/ Patio 7 mins to Manhattan,137832487,Mariame,Bronx,Longwood,40.82018,-73.90302,Private room,61,30,3,2021-08-02,0.05,1,354,0,,
11405,19867930,"Private Attic Bedroom, Living Room & Bath",20433973,Julia,Bronx,City Island,40.83793,-73.78328,Private room,95,1,42,2022-08-28,0.98,2,333,15,,
11408,19974905,Esteem's Place,141615596,Esteem,Bronx,Parkchester,40.83815,-73.85849,Shared room,45,1,26,2022-08-27,0.42,2,342,3,,
11485,20014072,Private one guest room in quiet neighborhood,15617507,Stella,Bronx,Morris Park,40.8509,-73.86054,Private room,41,5,83,2022-09-02,1.42,6,340,5,,
11516,20124372,LOVE MANHATTAN 1,143052745,Ociel,Bronx,Mott Haven,40.80991,-73.91957,Private room,66,1,191,2022-08-31,3.1,5,243,54,,
11532,20232745,SweetSpot in Pelham Pkwy S.E. Bronx NY 5 Star stay,120231560,Hiasselen,Bronx,Bronxdale,40.8546,-73.86643,Private room,69,30,21,2019-03-18,0.34,1,0,0,,
11536,20149318,Wonderful room for rent in the Bronx,19297877,Albena,Bronx,Bronxdale,40.85646,-73.86578,Private room,40,30,36,2020-10-19,0.6,1,0,0,,
11544,20154271,"Border's Edge ""Da Bronx""",143402105,Sherrye,Bronx,Edenwald,40.89111,-73.83412,Private room,35,14,5,2021-03-31,0.08,1,64,0,,
11549,20435714,Pretty studio with lots of light,48677247,Elle,Bronx,Norwood,40.88275,-73.88277,Entire home/apt,65,30,1,2017-09-05,0.02,1,0,0,,
11550,20437233,Comfy room with great bed and private bathroom,1939209,Farrel,Bronx,Claremont Village,40.83603,-73.91152,Private room,55,30,58,2022-04-02,0.95,2,91,2,,
11581,20480983,Serene Private Loft Studio Apartment in Townhouse,785524,Eric,Bronx,Concourse,40.82123,-73.92862,Entire home/apt,114,1,285,2022-09-04,4.75,2,39,58,,
11598,20176000,Heavenly Pad!!!,142447586,Winnie & Andy,Bronx,Williamsbridge,40.87842,-73.8593,Private room,45,30,33,2019-06-19,0.54,4,0,0,,
11600,20269685,HUGE 1BEDROOM NEAR SHOPPING MALL,33776302,Sean,Bronx,Unionport,40.82673,-73.85444,Entire home/apt,250,1,20,2022-03-10,0.33,1,357,14,,
11726,20581823,NO CLEANING FEE: Hostel-style Bronx Private Room,82889379,Shera,Bronx,Wakefield,40.89661,-73.85693,Private room,50,1,251,2022-05-30,4.11,6,0,27,,
11759,20385467,Cozy suite away from home,740812,Monica,Bronx,Westchester Square,40.83678,-73.8452,Entire home/apt,89,2,198,2022-08-27,3.25,1,150,41,,
11847,20772204,NO CLEANING FEE: Bronx hostel-style PRIVATE ROOM,82889379,Shera,Bronx,Wakefield,40.89748,-73.85497,Private room,46,1,333,2022-04-25,5.47,6,0,22,,
11857,20904409,Luxury Tiny house • Ohka,128919111,Leo,Bronx,Allerton,40.86162,-73.86418,Entire home/apt,121,2,219,2022-08-29,3.66,1,14,33,,
11887,20801864,Welcome to a beautiful House in Quiet Bronx,77750223,Mercedes,Bronx,Clason Point,40.8159,-73.86486,Private room,114,30,15,2019-10-25,0.25,2,177,0,,
11908,21044649,,151547086,Tanya,Bronx,Norwood,40.87553,-73.88601,Private room,11,3,24,2021-03-25,0.4,1,0,0,,
11920,20830442,Cozy room in lovely apartment close to subway,1939209,Farrel,Bronx,Claremont Village,40.8362,-73.9117,Private room,50,30,49,2022-02-21,0.81,2,85,2,,
11921,20832523,cozy & clean room in the Bronx,136104359,Bonissat,Bronx,Concourse,40.83451,-73.91881,Private room,32,5,57,2020-12-12,0.99,1,0,0,,
11954,20849101,NYC private room in Private house|Mt Vernon area,149618690,Tunzil,Bronx,Wakefield,40.90194,-73.84236,Private room,65,30,11,2019-06-10,0.18,1,0,0,,
11980,21090094,"Private and Cozy Studio  Pelham Gardens - Bx, NY.",152045247,Mariana,Bronx,Pelham Gardens,40.86441,-73.84284,Entire home/apt,75,10,38,2020-01-16,0.64,1,85,0,,
12012,21110331,Cherry Hill - !Free Parking!-,141012332,Jeremiah,Bronx,Mott Haven,40.80756,-73.92264,Entire home/apt,110,30,181,2021-06-23,3.04,1,0,0,,
12025,20998265,Charming- cozy bedroom,90531953,Carolina,Bronx,Concourse,40.82504,-73.92749,Private room,60,30,16,2018-01-01,0.27,1,0,0,,
12069,21011039,Bronx Bestie!,120567225,Liz,Bronx,Bronxdale,40.85271,-73.8676,Entire home/apt,105,2,28,2020-01-02,0.47,1,5,0,,
12072,21156632,Victorian styled long townhouse in NYC,150363476,Eliasz,Bronx,Unionport,40.83295,-73.85926,Private room,147,2,9,2018-11-23,0.16,1,0,0,,
12195,21369232,Awesome Private Room in Vibrant Bronx,12446529,Migdalia,Bronx,Soundview,40.82502,-73.86046,Private room,69,3,47,2022-08-17,0.82,2,36,13,,
12233,21405904,Single private Bedroom in a beautiful House,77750223,Mercedes,Bronx,Clason Point,40.81701,-73.86159,Private room,114,30,12,2019-12-31,0.24,2,364,0,,
12234,21406998,Large room,154696585,Jorge,Bronx,Kingsbridge,40.87808,-73.90334,Private room,80,30,1,2017-12-19,0.02,1,0,0,,
12238,21520497,Peace of mind,156396144,Vic,Bronx,Morrisania,40.82957,-73.90353,Entire home/apt,58,30,0,,,1,0,0,,
12244,21413889,A Garden Suite - Mott Haven Townhouse Studio,155171571,Tania,Bronx,Mott Haven,40.81079,-73.92121,Entire home/apt,89,7,38,2021-06-19,0.65,1,18,0,,
12307,21461282,"NYC Yankee Village, 15 mins to Columbus Circle.",23091281,Sharon,Bronx,Concourse Village,40.83129,-73.92021,Private room,67,4,55,2021-06-10,0.93,3,249,0,,
12355,21609824,Room in house with WIFI and mini fridge,119848398,Devi,Bronx,Parkchester,40.82921,-73.88027,Private room,46,3,38,2022-08-10,0.74,1,319,9,,
12403,21765895,Fashion Blvd Flat 20 minutes from City Center!,152636597,Alexes,Bronx,Mott Haven,40.81167,-73.9248,Private room,45,30,1,2018-06-09,0.02,1,0,0,,
12440,21716772,Large private room close to subway station,72203373,Paris,Bronx,Riverdale,40.88495,-73.90884,Private room,45,30,8,2018-05-24,0.14,1,0,0,,
12449,21778446,Bright and airy studio with serene backyard,129602851,Buddy,Bronx,Pelham Bay,40.84581,-73.84008,Private room,164,4,2,2022-01-05,0.04,1,64,1,,
12461,21727742,New York Room for rest,158212655,Carla,Bronx,Kingsbridge,40.87305,-73.8999,Private room,200,30,2,2020-04-04,0.06,2,0,0,,
12555,21959695,Bronx hideaway,148100571,Jenny,Bronx,Soundview,40.82716,-73.88204,Entire home/apt,50,30,0,,,1,0,0,,
12565,21963428,Bright NYC Flat with Manhattan Views,8243469,Kathryn,Bronx,Port Morris,40.80229,-73.91363,Private room,50,30,59,2019-04-01,1.02,1,0,0,,
12642,22151798,Apartment in South Bronx,45553025,Jose H.,Bronx,Mott Haven,40.80945,-73.92007,Entire home/apt,69,30,47,2018-11-25,0.82,1,0,0,,
12664,22054258,Chambre pour couple où personne seule,161081229,Ibrahim Maiga,Bronx,Melrose,40.82339,-73.91425,Private room,54,2,202,2022-08-31,3.55,2,294,62,,
12743,22250850,Room for you,158212655,Carla,Bronx,Kingsbridge,40.87469,-73.90169,Private room,200,30,3,2018-03-11,0.05,2,0,0,,
12766,22086968,Rustic Meets Shabby Chic- Georgous 2 Bedroom,161344095,Sheena,Bronx,Van Nest,40.8429,-73.8638,Entire home/apt,136,2,233,2022-08-21,4.03,1,135,43,,
12770,22087093,Newly furnished & renovated rooms 5 min from nyc.,103345244,Jeff,Bronx,Kingsbridge,40.88388,-73.89951,Private room,55,30,17,2019-12-07,0.3,2,0,0,,
12792,22266609,Bronx home with rooftop and laundry,29412145,Samantha,Bronx,Mott Haven,40.80886,-73.9285,Private room,50,30,4,2018-01-02,0.07,1,0,0,,
12838,22213450,Pelhem Gardens with private bathroom,86973566,Karina,Bronx,Pelham Gardens,40.86006,-73.83662,Private room,75,30,8,2018-09-28,0.14,1,90,0,,
12874,22238046,Bronx 167th Grand ConCourse,162457374,Daniel,Bronx,Concourse Village,40.8316,-73.91538,Private room,16,30,0,,,1,0,0,,
12937,22336423,The Double U,40371157,Jimmy,Bronx,Longwood,40.82221,-73.90325,Private room,125,30,25,2018-12-09,0.44,2,0,0,,
13098,22794719,HABITACION DE RENTA,168429942,Jennifer,Bronx,Norwood,40.8787,-73.87111,Private room,55,5,18,2022-08-25,0.33,2,336,6,,
13099,22454537,Pelham Parkways,164549734,Niara,Bronx,Pelham Gardens,40.85722,-73.83734,Private room,300,30,0,,,1,0,0,,
13102,22610279,Beautiful Bronx Garden Apartment,32301367,Mariangelica,Bronx,Concourse,40.82185,-73.92841,Entire home/apt,128,3,44,2022-09-03,3.67,1,48,44,,
13147,23100862,Heaven On Earth,142447586,Winnie & Andy,Bronx,Williamsbridge,40.88105,-73.86026,Private room,40,30,1,2018-02-11,0.02,4,0,0,,
13149,23102299,Cloud 9,142447586,Winnie & Andy,Bronx,Williamsbridge,40.87901,-73.86221,Private room,45,30,1,2018-02-21,0.02,4,0,0,,
13151,23105516,NO CLEANING FEE: Private Room Bronx Hostel Vibe,82889379,Shera,Bronx,Woodlawn,40.89866,-73.8627,Private room,51,1,225,2022-04-26,4.09,6,0,15,,
13181,23116453,Perfect Place to Stay,121379512,Maria,Bronx,East Morrisania,40.82871,-73.8873,Private room,100,30,7,2018-10-20,0.13,2,365,0,,
13183,23120142,Deluxe Bedroom - 30 minutes from Midtown!,133602911,Sanyika,Bronx,Mount Hope,40.85071,-73.90241,Private room,70,30,35,2022-06-30,0.63,2,72,4,,
13208,23124338,New York Guests House,171830071,Fatima,Bronx,Fordham,40.85534,-73.89733,Private room,66,30,5,2018-03-26,0.09,1,0,0,,
13229,23139647,Spacious 2 level home for Groups sleeps upto 12,11305944,Yahaira,Bronx,Allerton,40.86384,-73.86364,Entire home/apt,285,30,25,2020-01-02,0.46,4,354,0,,
13268,23208314,Bronx Modern Lux,172592986,The Alicea Group,Bronx,Norwood,40.87469,-73.88456,Entire home/apt,142,3,3,2022-09-02,0.92,1,112,3,,
13271,23018280,Cozy studio with a fireplace close to the train,10836962,Katya,Bronx,Pelham Bay,40.8524,-73.83435,Entire home/apt,70,30,98,2022-06-27,1.78,1,71,6,,
13277,23219660,Cozy Private Room by Yankee Stadium. *Read Rules*,172703338,Vas,Bronx,Concourse Village,40.83029606181912,-73.91861729316344,Private room,57,1,89,2022-09-03,1.61,2,120,12,,
13357,23307503,Hispanic Cultured NYC!,165607672,Mariela,Bronx,Fordham,40.85604,-73.90403,Private room,59,4,107,2022-08-09,1.93,2,72,23,,
13373,23597076,Bronx Cozy 1 Bedroom Apartment with entire access.,176279414,Milton,Bronx,Williamsbridge,40.87157,-73.86017,Entire home/apt,126,2,166,2022-08-28,3.04,1,340,17,,
13380,23092823,A Cute Two Bedroom Apartment by Yankee Stadium,23898129,Toufik,Bronx,Concourse,40.82299,-73.92656,Private room,160,5,44,2022-07-30,0.8,2,343,4,,
13382,23469535,"Your Room ,Bronx NY",175152359,Massiel,Bronx,Westchester Square,40.84518,-73.84677,Private room,78,2,45,2022-07-30,0.83,4,170,20,,
13386,23097802,Piece Of Heaven,142447586,Winnie & Andy,Bronx,Williamsbridge,40.88093,-73.86187,Private room,60,30,0,,,4,0,0,,
13394,23612811,"Large, Sunny Private Bedroom in Kingsbridge, Bronx",19789539,Isaac,Bronx,Fordham,40.869,-73.89349,Private room,70,7,24,2021-10-10,0.44,1,123,2,,
13423,23545346,Cuarto para estudiante o pareja,168429942,Jennifer,Bronx,Norwood,40.87858,-73.87154,Private room,54,3,43,2022-06-20,0.8,2,310,13,,
13471,23666777,NO CLEANING FEE: Private Bronx Room Hostel Feel,82889379,Shera,Bronx,Woodlawn,40.9002,-73.86447,Private room,43,1,281,2022-05-22,5.27,6,0,20,,
13479,23669006,"4 bdrm Riverdale apt, 15-30 minutes to Manhattan",2965556,Mj,Bronx,Spuyten Duyvil,40.88236,-73.91129,Entire home/apt,425,30,8,2019-06-16,0.15,1,0,0,,
13507,23712143,2e chambre pour 1 personne où couple,161081229,Ibrahim Maiga,Bronx,Melrose,40.82274,-73.91353,Private room,54,2,196,2022-08-22,3.59,2,235,45,,
13520,24042844,LOVE MANHATTAN 2,143052745,Ociel,Bronx,Mott Haven,40.81015,-73.92025,Private room,63,1,131,2022-09-05,2.43,5,241,48,,
13552,23744762,Large Yankee stadium Bronx bedroom in spacious apt,8159536,Genae,Bronx,Concourse,40.83273,-73.922,Private room,49,3,30,2022-08-26,0.57,4,312,8,,
13559,24115562,NYC TOP CHOICE RMS located close to pub transport,55948559,Barry,Bronx,Pelham Gardens,40.8667,-73.84154,Private room,35,30,6,2019-06-18,0.11,5,1,0,,
13560,24118031,Walk+Transit Score 94 | 100Mbps | Desk | Full Kitc,4924711,Daniel Rusteen,Bronx,Concourse,40.82054,-73.92798,Entire home/apt,225,3,70,2022-05-17,1.36,1,0,2,,
13590,23761645,NICE 2BR  2Bath Wakefield/Full kitchen  NYC 20 min,16851857,Paul,Bronx,Wakefield,40.89638,-73.85118,Entire home/apt,185,7,22,2020-04-05,0.41,10,365,0,,
13592,23761707,Large Private Room by Yankee Stadium. *Read Rules*,178229322,Vas,Bronx,Concourse,40.83206,-73.92134,Private room,64,1,117,2022-07-02,2.16,1,32,23,,
13659,23952724,Best Place to stay,121379512,Maria,Bronx,Longwood,40.8241,-73.88877,Private room,54,30,0,,,2,0,0,,
13668,24287367,Come Explore The Bronx And 30 Mins to Manhattan,102896902,Lawrence,Bronx,Concourse Village,40.8308,-73.9162,Private room,70,3,25,2022-09-06,0.54,2,166,21,,
13684,24313701,Fully renovated Studio.Beautiful  and comfortable.,16851857,Paul,Bronx,Wakefield,40.89833,-73.84949,Entire home/apt,66,3,34,2022-08-10,0.66,10,175,10,,
13737,24594184,Impeccably Designed Garden Townhouse,185850609,Samuel,Bronx,Mott Haven,40.81059,-73.91966,Entire home/apt,140,3,113,2022-08-25,2.14,1,24,24,,
13749,24601752,"Heaven in New York, Natural Room",185908506,Cynthia,Bronx,Edenwald,40.88677,-73.83542,Private room,91,30,20,2019-10-15,0.39,3,0,0,,
13798,24512493,Private room in the Bronx,175152359,Massiel,Bronx,Westchester Square,40.84449,-73.84875,Private room,93,2,33,2022-07-24,0.68,4,162,10,,
13801,24821651,Hiéroglyphe,187648135,Yero,Bronx,Allerton,40.86754,-73.85472,Private room,60,5,77,2022-05-31,1.46,1,88,2,,
13904,25004276,1 sunny bedroom in Parkchester,189022543,Anne,Bronx,Parkchester,40.83718,-73.85631,Private room,25,30,6,2018-11-01,0.11,1,0,0,,
13981,24945431,"Beautiful, clean, warm and friendly.",14176488,Ada Azra,Bronx,Fordham,40.86873,-73.88584,Shared room,55,30,0,,,2,363,0,,
14019,25407116,HEAVENLY  PLACE,191804394,Pnb,Bronx,Longwood,40.81512,-73.90035,Entire home/apt,59,30,9,2019-06-09,0.18,2,280,0,,
14044,25255024,"Private Garden Apartment in Pelham Gardens, Bronx",159495469,Keren J,Bronx,Pelham Gardens,40.86673,-73.84074,Entire home/apt,157,2,131,2022-08-07,2.55,1,70,32,,
14068,25475944,Tourist spot,191804394,Pnb,Bronx,Longwood,40.81541,-73.90144,Private room,30,30,62,2020-01-05,1.19,2,251,0,,
14069,25476838,Private Apartment w/Sunny Balcony in Riverdale NYC,78289814,Tamara,Bronx,North Riverdale,40.90341,-73.90199,Entire home/apt,132,3,37,2022-08-19,0.72,1,29,5,,
14081,25484515,Your Home away from Home,192335868,Johnnet,Bronx,Edenwald,40.89124,-73.84144,Private room,125,30,11,2018-08-04,0.22,1,365,0,,
